date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:35:16	93957/93957	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Nov%202019%2012:15:32%20GMT	https://makemyvcard.com/wp-content/uploads/bb-plugin/cache/2616-layout.js?ver=160f68836d1b3e05d80259421f52c37a	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/bb-plugin/cache/2616-layout08b4.js	(from https://makemyvcard.com/digital-business-card-features/)
14:35:16	160453/160453	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Nov%202019%2012:01:54%20GMT	https://makemyvcard.com/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.13-9993131	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-includes/js/mediaelement/mediaelement-and-player.minc270.js	(from https://makemyvcard.com/digital-business-card-features/)
14:35:17	1193/1193	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2011:34:15%20GMT	https://makemyvcard.com/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=5.3.8	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-includes/js/mediaelement/mediaelement-migrate.minb1bb.js	(from https://makemyvcard.com/digital-business-card-features/)
14:35:17	4716301/4716301	---M--	200	added ('OK')	video/mp4	date:Sun,%2015%20Apr%202018%2016:31:55%20GMT	https://makemyvcard.com/wp-content/uploads/2018/04/share-digital-vcard-on-whatsapp-and-email.mp4	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/04/share-digital-vcard-on-whatsapp-and-email.mp4	(from https://makemyvcard.com/digital-business-card-features/)
14:35:17	907/907	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2011:34:15%20GMT	https://makemyvcard.com/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=5.3.8	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-includes/js/mediaelement/wp-mediaelement.minb1bb.js	(from https://makemyvcard.com/digital-business-card-features/)
14:35:17	6256/6256	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Nov%202019%2012:01:54%20GMT	https://makemyvcard.com/wp-includes/js/mediaelement/renderers/vimeo.min.js?ver=4.2.13-9993131	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-includes/js/mediaelement/renderers/vimeo.minc270.js	(from https://makemyvcard.com/digital-business-card-features/)
14:35:18	22364/22364	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Dec%202018%2017:08:51%20GMT	https://makemyvcard.com/wp-content/uploads/2018/12/sample-vcard.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/12/sample-vcard.png	(from https://makemyvcard.com/sample-vcards-and-contact-cards/)
14:35:18	178563/178563	---M-Z	200	added ('OK')	text/css	date:Tue,%2026%20Nov%202019%2013:33:19%20GMT	https://makemyvcard.com/wp-content/uploads/bb-plugin/cache/3442-layout.css?ver=9f09d132995037963f1155a8482d8801	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/bb-plugin/cache/3442-layoutebf1.css	(from https://makemyvcard.com/sample-vcards-and-contact-cards/)
14:35:18	4716301/4716301	---M--	200	added ('OK')	video/mp4	date:Sun,%2015%20Apr%202018%2016:31:55%20GMT	https://makemyvcard.com/wp-content/uploads/2018/04/share-digital-vcard-on-whatsapp-and-email.mp4?_=11	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/04/share-digital-vcard-on-whatsapp-and-email61ea.mp4	(from https://makemyvcard.com/digital-business-card-features/)
14:35:19	2324/2324	---M-Z	200	added ('OK')	application/json	date:Mon,%2006%20Sep%202021%2009:05:18%20GMT	https://makemyvcard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmakemyvcard.com%2Fsample-vcards-and-contact-cards%2F	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-json/oembed/1.0/embed7b22.json	(from https://makemyvcard.com/sample-vcards-and-contact-cards/)
14:35:19	161/161	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Sep%202021%2009:05:18%20GMT	https://makemyvcard.com/?p=3442	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/index06fe.html	(from https://makemyvcard.com/sample-vcards-and-contact-cards/)
14:35:19	2421/2421	---M-Z	200	added ('OK')	text/xml	date:Mon,%2006%20Sep%202021%2009:05:19%20GMT	https://makemyvcard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmakemyvcard.com%2Fsample-vcards-and-contact-cards%2F&format=xml	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-json/oembed/1.0/embed785b	(from https://makemyvcard.com/sample-vcards-and-contact-cards/)
14:35:20	25972/25972	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Dec%202018%2017:22:39%20GMT	https://makemyvcard.com/wp-content/uploads/2018/12/02-sample-business-card-template.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/12/02-sample-business-card-template.png	(from https://makemyvcard.com/sample-vcards-and-contact-cards/)
14:35:20	25815/25815	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Dec%202018%2017:22:40%20GMT	https://makemyvcard.com/wp-content/uploads/2018/12/03-sample-vcf.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/12/03-sample-vcf.png	(from https://makemyvcard.com/sample-vcards-and-contact-cards/)
14:35:20	28017/28017	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Dec%202018%2017:22:43%20GMT	https://makemyvcard.com/wp-content/uploads/2018/12/05-shareable-vcard.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/12/05-shareable-vcard.png	(from https://makemyvcard.com/sample-vcards-and-contact-cards/)
14:35:20	38968/38968	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Dec%202018%2017:22:42%20GMT	https://makemyvcard.com/wp-content/uploads/2018/12/04-clickable-business-vcard.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/12/04-clickable-business-vcard.png	(from https://makemyvcard.com/sample-vcards-and-contact-cards/)
14:35:20	33662/33662	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Dec%202018%2017:40:16%20GMT	https://makemyvcard.com/wp-content/uploads/2018/12/06-whatsapp-share-business-card.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/12/06-whatsapp-share-business-card.png	(from https://makemyvcard.com/sample-vcards-and-contact-cards/)
14:35:21	29944/29944	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Dec%202018%2017:44:09%20GMT	https://makemyvcard.com/wp-content/uploads/2018/12/07-mobile-optimized-digital-business-card.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/12/07-mobile-optimized-digital-business-card.png	(from https://makemyvcard.com/sample-vcards-and-contact-cards/)
14:35:21	38365/38365	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Dec%202018%2017:44:10%20GMT	https://makemyvcard.com/wp-content/uploads/2018/12/08-mobile-business-card.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/12/08-mobile-business-card.png	(from https://makemyvcard.com/sample-vcards-and-contact-cards/)
14:35:21	30314/30314	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Dec%202018%2017:44:13%20GMT	https://makemyvcard.com/wp-content/uploads/2018/12/09-QR-code-business-card.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/12/09-QR-code-business-card.png	(from https://makemyvcard.com/sample-vcards-and-contact-cards/)
14:35:21	32004/32004	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Dec%202018%2017:44:15%20GMT	https://makemyvcard.com/wp-content/uploads/2018/12/10-free-business-card.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/12/10-free-business-card.png	(from https://makemyvcard.com/sample-vcards-and-contact-cards/)
14:35:21	47063/47063	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Dec%202018%2017:44:17%20GMT	https://makemyvcard.com/wp-content/uploads/2018/12/11-sample-vcf.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/12/11-sample-vcf.png	(from https://makemyvcard.com/sample-vcards-and-contact-cards/)
14:35:22	32661/32661	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Dec%202018%2017:44:20%20GMT	https://makemyvcard.com/wp-content/uploads/2018/12/12-stylish-digital-business-card.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/12/12-stylish-digital-business-card.png	(from https://makemyvcard.com/sample-vcards-and-contact-cards/)
14:35:22	27456/27456	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Dec%202018%2017:44:23%20GMT	https://makemyvcard.com/wp-content/uploads/2018/12/13-how-to-create-free-digital-business-card.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/12/13-how-to-create-free-digital-business-card.png	(from https://makemyvcard.com/sample-vcards-and-contact-cards/)
14:35:23	45119/45119	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Dec%202018%2017:44:28%20GMT	https://makemyvcard.com/wp-content/uploads/2018/12/14-smart-digital-business-card.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/12/14-smart-digital-business-card.png	(from https://makemyvcard.com/sample-vcards-and-contact-cards/)
14:35:23	33358/33358	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Dec%202018%2017:44:31%20GMT	https://makemyvcard.com/wp-content/uploads/2018/12/15-professional-business-card.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/12/15-professional-business-card.png	(from https://makemyvcard.com/sample-vcards-and-contact-cards/)
14:35:23	24946/24946	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Dec%202018%2017:44:33%20GMT	https://makemyvcard.com/wp-content/uploads/2018/12/16-professional-business-card.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/12/16-professional-business-card.png	(from https://makemyvcard.com/sample-vcards-and-contact-cards/)
14:35:23	88131/88131	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Nov%202019%2013:33:19%20GMT	https://makemyvcard.com/wp-content/uploads/bb-plugin/cache/3442-layout.js?ver=9f09d132995037963f1155a8482d8801	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/bb-plugin/cache/3442-layoutebf1.js	(from https://makemyvcard.com/sample-vcards-and-contact-cards/)
14:35:24	71584/71584	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20May%202018%2021:39:30%20GMT	https://makemyvcard.com/wp-content/uploads/2018/05/how-to-create-digital-business-card-maker-app.jpg	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/05/how-to-create-digital-business-card-maker-app.jpg	(from https://makemyvcard.com/create-digital-business-card-maker-app/)
14:35:24	192849/192849	---M-Z	200	added ('OK')	text/css	date:Tue,%2026%20Nov%202019%2012:15:52%20GMT	https://makemyvcard.com/wp-content/uploads/bb-plugin/cache/3055-layout.css?ver=51aafc552f7c7ce8ffe346233c55ff4d	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/bb-plugin/cache/3055-layout9fbe.css	(from https://makemyvcard.com/create-digital-business-card-maker-app/)
14:35:25	2533/2533	---M-Z	200	added ('OK')	application/json	date:Mon,%2006%20Sep%202021%2009:05:24%20GMT	https://makemyvcard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmakemyvcard.com%2Fcreate-digital-business-card-maker-app%2F	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-json/oembed/1.0/embed5724.json	(from https://makemyvcard.com/create-digital-business-card-maker-app/)
14:35:25	161/161	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Sep%202021%2009:05:24%20GMT	https://makemyvcard.com/?p=3055	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/indexf631.html	(from https://makemyvcard.com/create-digital-business-card-maker-app/)
14:35:26	2668/2668	---M-Z	200	added ('OK')	text/xml	date:Mon,%2006%20Sep%202021%2009:05:25%20GMT	https://makemyvcard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmakemyvcard.com%2Fcreate-digital-business-card-maker-app%2F&format=xml	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-json/oembed/1.0/embed733b	(from https://makemyvcard.com/create-digital-business-card-maker-app/)
14:35:26	11023/11023	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Apr%202018%2008:46:57%20GMT	https://makemyvcard.com/wp-content/uploads/2018/04/make-my-vcard-icon-150.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/04/make-my-vcard-icon-150.png	(from https://makemyvcard.com/create-digital-business-card-maker-app/)
14:35:26	62943/62943	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Nov%202019%2012:15:52%20GMT	https://makemyvcard.com/wp-content/uploads/bb-plugin/cache/3055-layout.js?ver=51aafc552f7c7ce8ffe346233c55ff4d	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/bb-plugin/cache/3055-layout9fbe.js	(from https://makemyvcard.com/create-digital-business-card-maker-app/)
14:35:26	137284/137284	---M-Z	200	added ('OK')	text/css	date:Tue,%2026%20Nov%202019%2012:15:40%20GMT	https://makemyvcard.com/wp-content/uploads/bb-plugin/cache/3027-layout.css?ver=1cec1bf5ac9f4958946e186ca322bb90	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/bb-plugin/cache/3027-layout3708.css	(from https://makemyvcard.com/contact/)
14:35:27	2204/2204	---M-Z	200	added ('OK')	application/json	date:Mon,%2006%20Sep%202021%2009:05:26%20GMT	https://makemyvcard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmakemyvcard.com%2Fcontact%2F	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-json/oembed/1.0/embed47b6.json	(from https://makemyvcard.com/contact/)
14:35:27	161/161	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Sep%202021%2009:05:27%20GMT	https://makemyvcard.com/?p=3027	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/index0c5a.html	(from https://makemyvcard.com/contact/)
14:35:28	2301/2301	---M-Z	200	added ('OK')	text/xml	date:Mon,%2006%20Sep%202021%2009:05:27%20GMT	https://makemyvcard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmakemyvcard.com%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-json/oembed/1.0/embed545a	(from https://makemyvcard.com/contact/)
14:35:28	456/456	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Sep%202021%2009:05:28%20GMT	http://etc.magnetmarketing.in/form/generate.js?id=78	C:/My%20Web%20Sites/DCMS_MainPage/etc.magnetmarketing.in/form/generate.9ebc58.delayed	(from https://makemyvcard.com/contact/)
14:35:30	7080/7080	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2006%20Sep%202021%2009:05:30%20GMT	https://etc.magnetmarketing.in/form/generate.js?id=78	C:/My%20Web%20Sites/DCMS_MainPage/etc.magnetmarketing.in/form/generatebc58.js	(from https://makemyvcard.com/contact/)
14:35:30	53711/53711	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Nov%202019%2012:15:41%20GMT	https://makemyvcard.com/wp-content/uploads/bb-plugin/cache/3027-layout.js?ver=1cec1bf5ac9f4958946e186ca322bb90	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/bb-plugin/cache/3027-layout3708.js	(from https://makemyvcard.com/contact/)
14:35:31	64882/64882	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Apr%202018%2011:50:23%20GMT	https://makemyvcard.com/wp-content/uploads/2018/04/business-card-templates.jpg	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/04/business-card-templates.jpg	(from https://makemyvcard.com/business-card-templates/)
14:35:31	174457/174457	---M-Z	200	added ('OK')	text/css	date:Tue,%2026%20Nov%202019%2016:08:30%20GMT	https://makemyvcard.com/wp-content/uploads/bb-plugin/cache/2814-layout.css?ver=a1c836f2d5a7f13008ee5e65ebe35317	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/bb-plugin/cache/2814-layout82c7.css	(from https://makemyvcard.com/business-card-templates/)
14:35:31	2508/2508	---M-Z	200	added ('OK')	application/json	date:Mon,%2006%20Sep%202021%2009:05:31%20GMT	https://makemyvcard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmakemyvcard.com%2Fbusiness-card-templates%2F	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-json/oembed/1.0/embed3394.json	(from https://makemyvcard.com/business-card-templates/)
14:35:32	161/161	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Sep%202021%2009:05:31%20GMT	https://makemyvcard.com/?p=2814	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/index6497.html	(from https://makemyvcard.com/business-card-templates/)
14:35:32	2643/2643	---M-Z	200	added ('OK')	text/xml	date:Mon,%2006%20Sep%202021%2009:05:31%20GMT	https://makemyvcard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmakemyvcard.com%2Fbusiness-card-templates%2F&format=xml	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-json/oembed/1.0/embed2f34	(from https://makemyvcard.com/business-card-templates/)
14:35:32	88384/88384	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Nov%202019%2016:08:30%20GMT	https://makemyvcard.com/wp-content/uploads/bb-plugin/cache/2814-layout.js?ver=a1c836f2d5a7f13008ee5e65ebe35317	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/bb-plugin/cache/2814-layout82c7.js	(from https://makemyvcard.com/business-card-templates/)
14:35:33	66254/66254	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Apr%202018%2011:50:50%20GMT	https://makemyvcard.com/wp-content/uploads/2018/04/personal-vcard-templates.jpg	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/04/personal-vcard-templates.jpg	(from https://makemyvcard.com/personal-vcard-templates/)
14:35:33	171399/171399	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Nov%202019%2003:34:52%20GMT	https://makemyvcard.com/wp-content/uploads/bb-plugin/cache/2805-layout.css?ver=23220ef78394f36d8629502305e334b8	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/bb-plugin/cache/2805-layout9cf1.css	(from https://makemyvcard.com/personal-vcard-templates/)
14:35:33	2493/2493	---M-Z	200	added ('OK')	application/json	date:Mon,%2006%20Sep%202021%2009:05:33%20GMT	https://makemyvcard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmakemyvcard.com%2Fpersonal-vcard-templates%2F	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-json/oembed/1.0/embed4b82.json	(from https://makemyvcard.com/personal-vcard-templates/)
14:35:33	161/161	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Sep%202021%2009:05:33%20GMT	https://makemyvcard.com/?p=2805	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/indexb2c1.html	(from https://makemyvcard.com/personal-vcard-templates/)
14:35:34	2628/2628	---M-Z	200	added ('OK')	text/xml	date:Mon,%2006%20Sep%202021%2009:05:33%20GMT	https://makemyvcard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmakemyvcard.com%2Fpersonal-vcard-templates%2F&format=xml	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-json/oembed/1.0/embed11bf	(from https://makemyvcard.com/personal-vcard-templates/)
14:35:34	68763/68763	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Sep%202018%2013:35:00%20GMT	https://makemyvcard.com/wp-content/uploads/2018/09/Digital-vCard-with-Skills.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/09/Digital-vCard-with-Skills.png	(from https://makemyvcard.com/personal-vcard-templates/)
14:35:34	83969/83969	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Sep%202018%2013:34:56%20GMT	https://makemyvcard.com/wp-content/uploads/2018/09/Digital-vCard-with-Achievements.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/09/Digital-vCard-with-Achievements.png	(from https://makemyvcard.com/personal-vcard-templates/)
14:35:36	312919/312919	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Sep%202018%2013:35:01%20GMT	https://makemyvcard.com/wp-content/uploads/2018/09/Digital-vCard-with-Testimonials.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/09/Digital-vCard-with-Testimonials.png	(from https://makemyvcard.com/personal-vcard-templates/)
14:35:36	106188/106188	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Sep%202018%2013:34:58%20GMT	https://makemyvcard.com/wp-content/uploads/2018/09/Digital-vCard-with-Products.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/09/Digital-vCard-with-Products.png	(from https://makemyvcard.com/personal-vcard-templates/)
14:35:36	73958/73958	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Sep%202018%2013:34:57%20GMT	https://makemyvcard.com/wp-content/uploads/2018/09/Digital-vCard-with-Payment-Link.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/09/Digital-vCard-with-Payment-Link.png	(from https://makemyvcard.com/personal-vcard-templates/)
14:35:37	122538/122538	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Sep%202018%2013:34:54%20GMT	https://makemyvcard.com/wp-content/uploads/2018/09/Digital-vCard-with-Work-Experience.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/09/Digital-vCard-with-Work-Experience.png	(from https://makemyvcard.com/personal-vcard-templates/)
14:35:37	125011/125011	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Sep%202018%2013:34:55%20GMT	https://makemyvcard.com/wp-content/uploads/2018/09/Digital-Profile-Card.png	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/09/Digital-Profile-Card.png	(from https://makemyvcard.com/personal-vcard-templates/)
14:35:37	83389/83389	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Nov%202019%2003:34:52%20GMT	https://makemyvcard.com/wp-content/uploads/bb-plugin/cache/2805-layout.js?ver=23220ef78394f36d8629502305e334b8	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/bb-plugin/cache/2805-layout9cf1.js	(from https://makemyvcard.com/personal-vcard-templates/)
14:35:37	41806/41806	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Apr%202018%2012:48:20%20GMT	https://makemyvcard.com/wp-content/uploads/2018/04/white-label-reseller-softwre-digital-vcard.jpg	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/04/white-label-reseller-softwre-digital-vcard.jpg	(from https://makemyvcard.com/white-label-reseller-software/)
14:35:37	195637/195637	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Nov%202019%2000:29:48%20GMT	https://makemyvcard.com/wp-content/uploads/bb-plugin/cache/2759-layout.css?ver=29e8fcd6626a63d272a83229c6ae2256	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/bb-plugin/cache/2759-layout80a7.css	(from https://makemyvcard.com/white-label-reseller-software/)
14:35:38	2560/2560	---M-Z	200	added ('OK')	application/json	date:Mon,%2006%20Sep%202021%2009:05:38%20GMT	https://makemyvcard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmakemyvcard.com%2Fwhite-label-reseller-software%2F	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-json/oembed/1.0/embed3ef5.json	(from https://makemyvcard.com/white-label-reseller-software/)
14:35:38	161/161	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Sep%202021%2009:05:38%20GMT	https://makemyvcard.com/?p=2759	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/index799a.html	(from https://makemyvcard.com/white-label-reseller-software/)
14:35:38	2695/2695	---M-Z	200	added ('OK')	text/xml	date:Mon,%2006%20Sep%202021%2009:05:38%20GMT	https://makemyvcard.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmakemyvcard.com%2Fwhite-label-reseller-software%2F&format=xml	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-json/oembed/1.0/embede034	(from https://makemyvcard.com/white-label-reseller-software/)
14:35:41	456/456	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Sep%202021%2009:05:39%20GMT	http://etc.magnetmarketing.in/form/generate.js?id=76	C:/My%20Web%20Sites/DCMS_MainPage/etc.magnetmarketing.in/form/generate.b7e27e.delayed	(from https://makemyvcard.com/white-label-reseller-software/)
14:35:41	83549/83549	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Sep%202018%2008:36:43%20GMT	https://makemyvcard.com/wp-content/uploads/2018/09/digital-business-card-min.jpg	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/09/digital-business-card-min.jpg	(from https://makemyvcard.com/white-label-reseller-software/)
14:35:43	8758/8758	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2006%20Sep%202021%2009:05:42%20GMT	https://etc.magnetmarketing.in/form/generate.js?id=76	C:/My%20Web%20Sites/DCMS_MainPage/etc.magnetmarketing.in/form/generatee27e.js	(from https://makemyvcard.com/white-label-reseller-software/)
14:35:44	74226/74226	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Nov%202019%2000:29:48%20GMT	https://makemyvcard.com/wp-content/uploads/bb-plugin/cache/2759-layout.js?ver=29e8fcd6626a63d272a83229c6ae2256	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/bb-plugin/cache/2759-layout80a7.js	(from https://makemyvcard.com/white-label-reseller-software/)
14:35:47	88174/88174	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Apr%202018%2013:20:32%20GMT	https://makemyvcard.com/wp-content/uploads/2018/04/digital-business-card-templates.jpg	C:/My%20Web%20Sites/DCMS_MainPage/makemyvcard.com/wp-content/uploads/2018/04/digital-business-card-templates.jpg	(from https://makemyvcard.com/wp-content/uploads/bb-plugin/cache/2814-layout.css?ver=a1c836f2d5a7f13008ee5e65ebe35317)
